,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
365,366,70,4,10690,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,0,12,13,2,0,3,2,1,3,0,3,4,456,5,0,216,672,1,2,1,0,672,0,1344,0,0,1,0,3,1,3,6,0,5,2,1,4,1,2,0,128,218,0,0,0,0,7,2009,8,4,11.89818787
366,367,20,3,9500,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,0,9,10,1,247,3,4,1,2,3,3,1,609,5,0,785,1394,1,2,1,4,0,0,1394,1,0,1,1,3,1,3,6,2,1,1,2,4,4,2,0,76,0,0,185,0,0,7,2009,8,4,11.97665948
367,368,80,3,9150,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,4,9,10,1,305,3,4,1,2,3,1,2,371,5,0,728,1099,1,2,1,4,0,0,1431,0,1,1,0,3,1,3,6,1,2,1,1,4,4,2,64,110,0,0,0,0,0,12,2008,8,4,12.01370075
368,369,20,3,7800,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,0,6,6,1,200,3,4,2,3,3,3,3,540,5,0,728,1268,1,2,1,4,0,0,1268,0,0,1,0,2,1,3,6,1,1,0,1,4,4,2,0,98,0,0,0,0,0,3,2010,8,4,11.7905572
369,370,20,3,9830,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,0,13,14,2,0,3,2,1,3,3,3,0,72,4,258,733,1063,1,0,1,4,0,0,1287,1,0,1,0,3,1,2,6,1,5,0,2,4,4,2,364,17,0,0,182,0,0,3,2010,8,4,11.99535161
370,371,60,3,8121,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,2,0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,711,0,1664,0,0,2,1,3,1,3,6,1,1,1,2,4,4,2,100,40,0,0,0,0,0,1,2006,8,4,12.05757264
371,372,50,3,17120,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,0,14,10,2,0,3,4,1,3,3,3,5,0,5,0,0,0,1,4,1,4,468,0,1588,0,0,2,0,4,1,3,3,1,5,0,2,4,4,0,0,59,0,0,0,0,0,7,2008,8,4,11.80881377
372,373,120,3,7175,1,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,0,9,10,2,0,3,4,1,2,3,3,0,623,3,121,0,744,1,4,1,4,0,0,752,1,0,1,0,2,1,3,6,0,1,2,1,4,4,2,353,0,0,0,90,0,0,2,2010,8,4,11.73606902
373,374,20,3,10634,1,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,0,8,8,2,0,3,4,2,3,3,3,1,428,3,180,0,608,1,4,1,4,0,0,1319,1,0,1,0,3,1,3,3,0,1,2,1,4,4,2,66,0,0,0,0,0,0,11,2009,8,4,11.71993963
374,375,60,3,8200,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,1081,0,1928,0,0,2,1,4,1,2,6,1,3,0,2,4,4,2,100,48,0,0,0,0,0,7,2007,8,4,12.29910751
375,376,30,3,10020,1,0,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,0,13,14,2,0,1,1,0,1,2,1,1,350,5,0,333,683,1,2,0,0,0,0,904,1,0,0,1,1,1,1,0,0,1,2,0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,11.01862914
376,377,85,3,8846,1,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,0,12,13,2,0,2,4,2,2,3,0,2,298,5,0,572,870,1,0,1,4,0,0,914,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,11.90496755
377,378,60,1,11143,1,0,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,0,5,5,2,0,2,4,2,2,3,3,5,0,5,0,1580,1580,1,0,1,4,886,0,2466,0,0,3,0,4,1,2,6,1,1,1,2,4,4,2,159,214,0,0,0,0,0,12,2007,8,4,12.7367009
378,379,20,3,11394,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,0,12,13,3,350,2,4,2,0,3,0,2,1445,5,0,411,1856,1,0,1,4,0,0,1856,1,0,1,1,1,1,0,6,1,1,0,3,4,4,2,113,0,0,0,0,0,0,6,2010,6,5,12.88520203
379,380,60,3,8123,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,0,12,13,1,16,3,4,2,2,3,3,5,0,5,0,982,982,1,0,1,4,793,0,1800,0,0,2,1,3,1,3,6,1,1,0,2,4,4,2,100,63,0,0,0,0,0,6,2009,8,4,12.09514108
380,381,50,3,5000,1,3,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,0,3,14,2,0,3,4,0,3,3,3,3,218,5,0,808,1026,1,4,1,4,665,0,1691,0,0,2,0,3,1,2,6,1,5,2,1,4,4,2,0,0,242,0,0,0,0,5,2010,8,4,11.75194237
381,382,20,1,7200,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,0,12,13,2,0,2,4,2,2,1,3,5,0,5,0,1293,1293,1,0,1,4,0,0,1301,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,216,121,0,0,0,0,0,8,2006,6,5,12.14286657
382,383,60,3,9245,1,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0,2,4,2,2,3,0,5,0,5,0,939,939,1,0,1,4,858,0,1797,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,144,53,0,0,0,0,0,4,2007,8,4,12.27139211
383,384,45,2,9000,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,0,13,14,2,0,3,4,0,1,0,3,5,0,5,0,784,784,1,4,0,0,0,0,784,0,0,1,0,2,1,3,6,0,5,2,2,1,1,0,0,0,91,0,0,0,0,10,2009,8,4,11.23848862
384,385,60,3,53107,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,0,6,6,2,0,2,4,2,2,3,0,2,985,5,0,595,1580,1,0,1,4,874,0,1953,1,0,2,1,3,1,2,6,2,1,0,2,4,4,2,216,231,0,0,0,0,0,6,2007,8,4,12.3883942
385,386,120,3,3182,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,0,12,13,1,16,2,4,2,2,3,3,2,24,5,0,1232,1256,1,0,1,4,0,0,1269,0,0,2,0,2,1,2,6,1,1,0,2,4,4,2,146,20,0,0,144,0,0,4,2010,8,4,12.16525065
386,387,50,3,8410,1,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,0,13,13,2,0,3,1,2,3,3,3,5,0,5,0,658,658,1,4,1,4,526,0,1184,0,0,1,0,5,1,3,6,0,1,2,0,4,4,0,0,151,0,0,0,0,0,5,2006,8,1,11.30220443
387,388,80,3,7200,1,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,0,8,8,1,255,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,0,0,1125,1,0,1,0,3,1,3,6,1,5,2,1,4,4,2,296,0,0,0,0,0,0,10,2009,8,0,11.73606902
388,389,20,3,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,0,12,13,1,125,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,0,0,1479,0,0,2,0,3,1,2,6,0,1,1,2,4,4,2,120,25,0,0,0,0,0,7,2008,8,4,12.16002871
389,390,60,3,12474,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,0,12,13,3,272,0,4,2,0,3,0,2,1280,5,0,402,1682,1,0,1,4,590,0,2332,1,0,2,1,3,1,0,6,1,3,0,3,4,4,2,196,134,0,0,0,0,0,8,2008,6,5,12.96219463
390,391,50,3,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,0,8,8,2,0,3,4,0,3,1,3,4,241,1,391,229,861,1,0,1,4,406,0,1367,1,0,1,0,4,1,3,6,0,5,2,1,4,4,2,0,130,112,0,0,0,0,4,2008,8,4,11.68687877
391,392,60,3,12209,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,0,12,13,2,0,3,4,2,0,3,3,0,690,5,0,114,804,1,0,1,4,1157,0,1961,1,0,2,1,3,1,2,6,1,3,0,2,4,4,2,125,192,0,0,0,0,0,6,2009,8,4,12.27839331
392,393,20,3,8339,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,0,8,8,2,0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,0,0,882,0,0,1,0,3,1,3,6,0,1,1,1,4,4,2,0,0,0,0,0,0,1200,7,2007,8,4,11.57590026
393,394,30,3,7446,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,0,14,15,2,0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,0,0,788,0,0,1,0,2,1,3,6,2,1,2,0,4,4,2,0,0,0,0,0,0,0,4,2006,8,0,11.51292546
394,395,50,3,10134,1,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,0,8,8,2,0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,299,0,1034,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,39,0,0,0,0,0,7,2007,8,4,11.59910316
395,396,20,3,9571,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,0,13,14,2,0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,0,0,1144,1,0,1,0,3,1,3,6,0,1,2,1,4,4,2,44,0,0,0,0,0,0,6,2010,8,4,11.76756768
396,397,20,3,7200,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,0,8,8,2,0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,0,0,894,0,0,1,0,2,1,3,6,0,5,1,2,4,4,2,215,0,0,0,0,0,0,9,2009,8,4,11.71993963
397,398,60,3,7590,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,0,12,13,1,288,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,936,0,1812,0,0,2,0,4,1,3,6,1,1,1,1,4,4,2,0,168,0,0,0,0,0,7,2007,8,4,12.04060821
398,399,30,4,8967,1,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,0,8,8,2,0,3,1,0,1,2,3,5,0,5,0,961,961,1,2,1,3,0,0,1077,0,0,1,0,2,1,3,1,0,5,2,1,3,3,0,0,0,0,0,0,0,0,11,2007,8,0,11.1124479
399,400,60,1,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,0,5,5,3,100,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,438,0,1550,1,0,2,0,2,1,2,6,0,1,0,2,4,4,2,0,168,0,0,0,0,0,10,2009,8,4,12.39255221
400,401,120,3,14963,1,1,3,0,4,0,24,2,2,4,2,8,5,1996,1996,1,0,3,3,2,0,2,4,2,2,3,3,2,786,5,0,474,1260,1,0,1,4,0,0,1288,1,0,1,1,1,1,0,6,2,1,0,2,4,4,2,120,30,0,0,224,0,0,12,2008,8,4,12.41105223
401,402,20,3,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,0,12,13,2,0,2,4,2,2,3,0,2,24,5,0,1286,1310,1,0,1,4,0,0,1310,0,0,2,0,3,1,2,6,1,1,0,2,4,4,2,0,0,0,0,0,0,0,7,2006,6,5,12.01364014
402,403,30,3,10200,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,0,13,14,2,0,3,4,2,3,3,3,5,0,5,0,672,672,1,0,1,4,0,0,672,0,0,1,0,2,1,3,6,0,5,2,1,4,4,0,168,0,0,0,0,0,0,8,2008,8,4,11.58988651
403,404,60,3,12090,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,0,12,13,1,650,2,4,2,2,3,3,5,0,5,0,1141,1141,1,2,1,4,1098,0,2263,0,0,2,1,4,1,2,6,1,3,0,2,4,4,2,144,123,0,0,0,0,0,7,2006,8,0,12.46071486
404,405,60,3,10364,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,0,8,8,2,0,3,4,2,2,3,3,5,0,5,0,806,806,1,2,1,4,766,0,1572,0,0,2,1,3,1,3,6,1,3,0,2,4,4,2,0,40,0,0,0,0,0,5,2007,8,4,12.03171926
405,406,20,3,9991,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,0,9,10,2,0,3,4,1,3,3,3,1,1116,5,0,165,1281,1,0,1,4,0,0,1620,1,0,2,0,3,1,3,2,1,1,2,2,4,4,2,120,78,0,0,0,0,0,6,2009,8,4,11.91839057
406,407,50,3,10480,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,0,8,8,2,0,3,4,0,3,3,3,5,0,5,0,1064,1064,1,0,1,0,0,473,1639,0,0,1,0,3,1,3,1,0,5,2,1,4,4,2,0,0,0,0,0,0,0,3,2008,8,4,11.65268741
407,408,70,3,15576,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,0,13,10,2,0,3,4,0,2,3,3,5,0,5,0,840,840,1,0,1,4,840,0,1680,0,0,2,0,4,1,3,6,0,1,2,1,4,4,2,0,0,160,0,0,0,0,3,2008,8,4,12.08390501
408,409,60,3,14154,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,0,12,13,1,350,2,4,2,0,1,3,5,0,5,0,1063,1063,1,0,1,4,1101,0,2172,0,0,2,1,3,1,2,6,1,1,1,3,4,4,2,192,62,0,0,0,0,0,8,2007,6,5,12.54254488
409,410,60,1,10800,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,0,12,13,3,100,2,4,2,0,3,3,2,789,5,0,245,1034,1,0,1,4,1028,0,2078,1,0,2,1,3,1,0,6,1,1,0,3,4,4,2,0,102,0,0,0,0,0,4,2008,6,5,12.73596533
410,411,20,3,9571,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,0,2,2,2,0,3,1,1,3,0,3,5,0,5,0,1276,1276,1,4,1,0,0,0,1276,0,0,1,0,3,1,3,4,0,1,2,1,4,4,2,0,0,0,0,0,0,0,6,2009,0,0,11.00209984
411,412,190,3,34650,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,0,13,14,2,0,3,4,1,3,3,2,4,1056,5,0,0,1056,1,4,0,4,0,0,1056,1,0,1,0,3,1,3,6,0,1,0,2,4,4,2,264,0,0,0,0,0,0,1,2006,8,4,11.88448902
412,413,20,1,4403,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,0,8,8,3,432,0,4,2,0,3,0,2,578,5,0,892,1470,1,0,1,4,0,0,1478,1,0,2,1,2,1,2,6,1,1,0,2,4,4,2,0,144,0,0,0,0,0,6,2010,6,5,12.31043266
413,414,30,4,8960,1,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,0,14,15,2,0,3,4,1,3,3,3,5,0,5,0,1008,1008,1,2,1,0,0,0,1028,0,0,1,0,2,1,3,6,1,5,2,2,4,4,2,0,0,130,0,0,0,0,3,2010,8,4,11.65268741
414,415,60,3,11228,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,0,12,13,2,0,2,4,2,2,3,3,1,50,2,531,499,1080,1,0,1,4,1017,0,2097,0,1,2,1,3,1,2,6,1,1,2,3,4,4,2,196,187,0,0,0,0,0,12,2008,8,4,12.33710091
415,416,20,3,8899,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0,2,4,2,2,3,0,2,24,5,0,1316,1340,1,0,1,4,0,0,1340,0,0,2,0,3,1,2,6,0,1,0,2,4,4,2,100,30,0,0,0,0,0,8,2007,6,5,12.10699237
416,417,60,3,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,0,6,6,1,203,3,4,1,3,3,3,0,209,5,0,463,672,1,4,1,4,728,0,1400,0,0,1,1,3,1,3,6,1,1,0,2,4,4,2,0,0,0,0,0,0,0,3,2006,8,4,11.91505167
417,418,70,3,22420,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,0,13,12,2,0,3,4,0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1254,0,2624,1,0,2,1,4,1,3,6,1,5,2,3,4,4,0,0,0,0,0,0,0,0,11,2007,8,4,12.38421883
418,419,50,3,8160,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,0,8,8,2,0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,378,0,1134,1,0,1,1,3,1,3,6,0,5,2,1,4,4,1,0,0,0,0,0,0,0,4,2007,8,1,11.74403719
419,420,20,3,8450,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,0,12,13,2,0,3,4,1,3,3,3,1,775,5,0,281,1056,1,0,1,4,0,0,1056,1,0,1,0,3,1,3,6,1,1,2,1,4,4,2,0,85,184,0,0,0,0,7,2010,8,4,11.86358234
420,421,90,4,7060,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,0,12,13,1,200,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,0,0,1344,2,0,2,0,2,2,3,6,0,1,0,4,4,4,2,0,0,0,0,0,0,0,11,2008,8,2,12.2370867
421,422,20,3,16635,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,0,5,5,3,126,2,4,1,2,3,3,0,1246,5,0,356,1602,1,2,1,4,0,0,1602,0,1,2,0,3,1,2,6,1,1,0,2,4,4,2,240,0,0,0,0,0,0,6,2009,8,4,12.27839331
422,423,20,3,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,0,6,6,2,0,3,4,1,3,3,3,5,0,5,0,988,988,1,0,1,0,0,0,988,0,0,1,0,2,1,3,6,0,1,1,2,4,4,0,0,0,0,0,0,0,0,2,2008,8,4,11.6351431
423,424,60,3,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,0,12,13,1,473,2,4,2,2,3,3,2,986,5,0,484,1470,1,2,1,4,1160,0,2630,1,0,2,1,4,1,2,6,1,1,0,3,4,4,2,0,66,0,0,0,0,0,6,2008,8,4,12.66032792
424,425,20,3,9000,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,0,13,14,1,74,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,0,0,1196,1,0,1,0,2,1,3,6,1,1,1,1,4,4,2,0,44,0,0,0,0,0,5,2008,8,4,11.84222921
425,426,60,4,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,0,6,6,2,0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,682,0,1389,0,0,1,1,3,1,3,6,2,5,2,1,4,4,1,0,0,126,0,0,0,0,9,2009,8,4,11.81303006
426,427,80,3,12800,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,0,13,14,1,145,2,4,2,2,3,1,2,1518,5,0,0,1518,1,2,1,4,0,0,1644,1,1,2,0,2,1,2,6,1,1,0,2,4,4,2,80,0,0,0,396,0,0,8,2009,8,4,12.52452638
427,428,20,3,8593,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,0,8,8,2,0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,0,0,907,0,0,1,0,3,1,3,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,11.59917655
428,429,20,3,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,1,108,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,0,0,1208,1,0,2,0,2,1,2,6,0,1,1,2,4,4,2,105,54,0,0,0,0,0,9,2007,6,5,12.18280402
429,430,20,3,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,0,6,6,2,0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,0,0,1412,1,0,2,0,3,1,2,6,1,1,2,2,4,4,2,0,0,169,0,0,0,0,3,2009,8,4,12.07254125
430,431,160,4,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,6,6,1,232,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,504,0,987,0,0,1,1,2,1,3,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,7,2008,0,0,11.35510138
431,432,50,4,5586,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,0,8,8,2,0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,110,0,1198,0,0,1,0,4,1,3,6,0,1,2,0,4,4,0,0,98,0,0,0,0,0,9,2008,3,0,11.28853113
432,433,160,4,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,0,6,6,1,376,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,600,0,1365,1,0,1,1,2,1,3,2,0,5,2,2,4,4,2,240,36,0,0,0,0,0,8,2007,8,4,11.71586631
433,434,60,3,10839,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,0,12,13,2,0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,678,0,1604,0,0,2,1,3,1,3,6,1,1,0,2,4,4,2,0,36,0,0,0,0,0,7,2008,8,4,12.10625231
434,435,180,4,1890,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,0,5,5,2,0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,0,0,630,1,0,1,0,1,1,3,6,0,1,2,0,4,4,2,88,0,0,0,0,0,0,6,2008,8,4,11.30220443
435,436,60,3,10667,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,0,12,13,2,0,2,4,2,2,3,0,2,385,0,344,70,799,1,0,1,4,834,0,1661,1,0,2,1,3,1,2,6,1,1,1,2,4,4,2,158,61,0,0,0,0,0,4,2009,5,4,12.26434155
436,437,50,4,4400,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,0,11,12,2,0,3,4,0,1,3,3,5,0,5,0,648,648,1,4,1,0,384,0,1118,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,10,2006,8,4,11.66134547
437,438,45,4,6000,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,0,13,14,2,0,2,4,2,3,3,3,5,0,5,0,884,884,1,2,1,4,0,0,904,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,105,0,0,0,0,1,2009,8,4,11.68687877
438,439,30,3,4280,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,0,14,12,2,0,3,4,2,3,3,3,3,365,5,0,75,440,1,4,0,4,0,0,694,0,0,1,0,2,1,2,6,1,5,2,1,2,4,1,0,0,34,0,0,0,0,3,2007,8,4,11.4114463
439,440,50,3,12354,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,0,13,14,2,0,3,4,0,3,0,2,5,0,5,0,684,684,1,2,1,4,512,0,1196,0,0,1,0,3,1,2,6,0,5,2,2,4,4,2,0,46,0,0,0,0,800,8,2009,4,4,11.60823564
440,441,20,3,15431,1,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,0,12,13,3,200,0,4,2,0,3,1,2,1767,0,539,788,3094,1,0,1,4,0,0,2402,1,0,2,0,2,1,0,6,2,1,0,3,4,4,2,0,72,0,0,170,0,0,4,2009,8,4,13.22672339
441,442,90,3,12108,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,0,12,13,1,270,3,4,1,3,3,3,0,133,5,0,1307,1440,1,4,0,1,0,0,1440,0,0,2,0,4,2,1,6,0,1,2,0,4,4,2,0,0,0,0,0,0,0,9,2008,8,4,11.6784399
442,443,50,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,0,8,8,2,0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,445,0,1573,0,0,2,0,3,1,3,6,1,5,2,2,4,4,1,0,0,0,0,0,0,0,6,2008,8,4,12.00089179
443,444,120,3,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,0,14,15,1,72,2,4,2,0,3,0,5,0,5,0,1258,1258,1,0,1,4,0,0,1258,0,0,2,0,2,1,2,6,1,1,0,3,4,4,2,144,16,0,0,0,0,0,6,2007,6,5,12.05815252
444,445,60,3,8750,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,0,12,13,2,0,2,2,2,2,3,3,2,642,5,0,273,915,1,0,1,4,975,0,1908,1,0,2,1,4,1,2,6,1,1,2,2,4,4,2,144,133,0,0,0,0,0,7,2008,8,4,12.25486281
445,446,20,3,9855,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,0,13,14,2,0,3,4,1,3,3,3,5,0,5,0,1436,1436,1,1,1,4,0,0,1689,0,0,1,0,3,1,3,6,1,1,2,2,4,4,2,0,0,0,0,0,0,0,11,2009,0,4,11.75587164
446,447,20,3,16492,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,0,3,10,2,0,2,4,1,3,3,3,0,247,4,713,557,1517,1,0,1,4,0,0,1888,0,0,2,1,2,1,2,4,1,1,0,2,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,12.15477935
447,448,60,3,11214,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,930,930,1,2,1,4,930,0,1886,0,0,2,1,4,1,2,6,1,1,0,2,4,4,2,89,0,0,0,0,0,0,7,2006,8,4,12.20557252
448,449,50,4,8600,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,0,8,8,2,0,3,4,0,3,3,3,5,0,5,0,780,780,1,4,1,4,596,0,1376,0,0,2,0,3,1,3,6,1,5,2,1,4,4,0,0,0,0,0,0,0,0,6,2006,8,4,11.69107165
449,450,50,4,6000,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,0,8,8,2,0,3,2,1,3,3,3,0,331,5,0,318,649,1,0,1,4,504,0,1183,0,0,1,1,2,1,3,6,0,5,2,1,4,4,2,0,176,0,0,0,0,0,6,2007,8,4,11.69524702
450,451,30,4,5684,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,0,13,14,2,0,3,4,0,3,3,3,5,0,5,0,813,813,1,0,1,0,0,0,813,0,0,1,0,2,1,2,6,0,5,2,1,1,1,0,0,113,0,0,0,0,0,6,2006,8,4,11.60823564
451,452,20,3,70761,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,6,9,10,2,0,3,4,1,2,3,1,0,655,5,0,878,1533,1,4,1,4,0,0,1533,1,0,2,0,2,1,2,6,2,1,2,2,4,4,2,200,54,0,0,0,0,0,12,2006,8,4,12.54254488
